,price(USD)
2453,5325.407747043176
2454,12051.35026020853
2455,11952.181228048928
2456,11803.427679809523
2457,5374.9922631229765
2458,5374.9922631229765
2459,5077.485166644171
2460,12051.35026020853
2461,5325.407747043176
2462,11555.505099410519
2463,11753.843163729724
2464,5077.485166644171
2465,11555.505099410519
2466,5077.485166644171
2467,12051.35026020853
2468,11555.505099410519
2469,11753.843163729724
2470,5127.069682723972
2471,5127.069682723972
2472,5077.485166644171
2473,5077.485166644171
2474,5127.069682723972
2475,11456.336067250917
2476,5077.485166644171
2477,5374.9922631229765
2478,12051.35026020853
2479,12051.35026020853
2480,5424.576779202777
2481,12051.35026020853
2482,5374.9922631229765
2483,5077.485166644171
2484,11555.505099410519
2485,5374.9922631229765
2486,11803.427679809523
2487,5077.485166644171
2488,12150.519292368132
2489,11803.427679809523
2490,5374.9922631229765
2491,11803.427679809523
2492,11505.920583330717
2493,5325.407747043176
2494,5374.9922631229765
2495,5424.576779202777
2496,5077.485166644171
2497,5077.485166644171
2498,5127.069682723972
2499,11803.427679809523
2500,5474.161295282579
2501,5374.9922631229765
2502,5622.914843521982
2503,11555.505099410519
2504,5374.9922631229765
2505,12646.364453166141
2506,11803.427679809523
2507,5374.9922631229765
2508,5077.485166644171
2509,5325.407747043176
2510,11803.427679809523
2511,11803.427679809523
2512,11853.012195889325
2513,11456.336067250917
2514,11803.427679809523
2515,11803.427679809523
2516,11803.427679809523
2517,11803.427679809523
2518,11952.181228048928
2519,5424.576779202777
2520,11753.843163729724
2521,5474.161295282579
2522,5374.9922631229765
2523,11753.843163729724
2524,11902.596711969127
2525,5374.9922631229765
2526,11555.505099410519
2527,5077.485166644171
2528,11555.505099410519
2529,11803.427679809523
2530,11555.505099410519
2531,11555.505099410519
2532,5424.576779202777
2533,12150.519292368132
2534,11952.181228048928
2535,12051.35026020853
2536,11555.505099410519
2537,5374.9922631229765
2538,12646.364453166141
2539,5374.9922631229765
2540,5374.9922631229765
2541,5325.407747043176
2542,5374.9922631229765
2543,12051.35026020853
2544,5127.069682723972
2545,5474.161295282579
2546,11555.505099410519
2547,11902.596711969127
2548,11803.427679809523
2549,11803.427679809523
2550,12051.35026020853
2551,11803.427679809523
2552,11902.596711969127
2553,5127.069682723972
2554,11902.596711969127
2555,5325.407747043176
2556,5374.9922631229765
2557,5474.161295282579
2558,11803.427679809523
2559,12150.519292368132
2560,5374.9922631229765
2561,5127.069682723972
2562,5127.069682723972
2563,5077.485166644171
2564,11753.843163729724
2565,11803.427679809523
2566,5424.576779202777
2567,11555.505099410519
2568,12051.35026020853
2569,11555.505099410519
2570,11753.843163729724
2571,11555.505099410519
2572,5325.407747043176
2573,5374.9922631229765
2574,12051.35026020853
2575,11555.505099410519
2576,5424.576779202777
2577,5127.069682723972
2578,11555.505099410519
2579,5474.161295282579
2580,5424.576779202777
2581,11555.505099410519
2582,5374.9922631229765
2583,11803.427679809523
2584,12051.35026020853
2585,5127.069682723972
2586,5027.900650564369
2587,11555.505099410519
2588,11803.427679809523
2589,11753.843163729724
2590,12051.35026020853
2591,5374.9922631229765
2592,5374.9922631229765
2593,5374.9922631229765
2594,5325.407747043176
2595,11555.505099410519
2596,5424.576779202777
2597,5127.069682723972
2598,11505.920583330717
2599,5077.485166644171
2600,5374.9922631229765
2601,11555.505099410519
2602,11753.843163729724
2603,5127.069682723972
2604,5127.069682723972
2605,5374.9922631229765
2606,12051.35026020853
2607,5374.9922631229765
2608,5424.576779202777
2609,12150.519292368132
2610,12150.519292368132
2611,11902.596711969127
2612,12051.35026020853
2613,11902.596711969127
2614,12150.519292368132
2615,11803.427679809523
2616,12051.35026020853
2617,11803.427679809523
2618,11902.596711969127
2619,15516.776658301947
2620,15516.776658301947
2621,15516.776658301947
2622,15516.776658301947
2623,15417.607626142348
2624,15516.776658301947
2625,15417.607626142348
2626,15516.776658301947
2627,15516.776658301947
2628,15516.776658301947
2629,13512.721052689496
2630,13512.721052689496
2631,13512.721052689496
2632,12669.784279332878
2633,13512.721052689496
2634,13512.721052689496
2635,14405.242342125915
2636,12917.706859731885
2637,13413.552020529896
2638,13264.798472290491
2639,13512.721052689496
2640,13264.798472290491
2641,13264.798472290491
2642,13512.721052689496
2643,6241.348862646331
2644,13512.721052689496
2645,13512.721052689496
2646,13016.875891891486
2647,13512.721052689496
2648,13512.721052689496
2649,12917.706859731885
2650,12669.784279332878
2651,12669.784279332878
2652,13512.721052689496
2653,12669.784279332878
2654,12917.706859731885
2655,13512.721052689496
2656,13512.721052689496
2657,12917.706859731885
2658,12818.537827572283
2659,12917.706859731885
2660,12669.784279332878
2661,14405.242342125915
2662,13512.721052689496
2663,6241.348862646331
2664,13512.721052689496
2665,12818.537827572283
2666,13512.721052689496
2667,13512.721052689496
2668,13512.721052689496
2669,13512.721052689496
2670,13512.721052689496
2671,12917.706859731885
2672,12818.537827572283
2673,13512.721052689496
2674,14405.242342125915
2675,13264.798472290491
2676,13066.460407971288
2677,12917.706859731885
2678,13512.721052689496
2679,13016.875891891486
2680,12917.706859731885
2681,13512.721052689496
2682,13512.721052689496
2683,13016.875891891486
2684,14553.99589036532
2685,12669.784279332878
2686,13512.721052689496
2687,13512.721052689496
2688,2329.6618198347032
2689,2180.9082715953
2690,8758.097236521251
2691,2280.0773037549015
2692,2329.6618198347032
2693,8758.097236521251
2694,2230.4927876751008
2695,2230.4927876751008
2696,2180.9082715953
2697,8658.928204361648
2698,8658.928204361648
2699,2280.0773037549015
2700,2180.9082715953
2701,2178.4290457913094
2702,2180.9082715953
2703,2180.9082715953
2704,2329.6618198347032
2705,2180.9082715953
2706,2230.4927876751008
2707,2280.0773037549015
2708,2180.9082715953
2709,2180.9082715953
2710,2280.0773037549015
2711,8758.097236521251
2712,2180.9082715953
2713,2200.7420780272205
2714,2180.9082715953
2715,2180.9082715953
2716,2230.4927876751008
2717,2280.0773037549015
2718,2180.9082715953
2719,2329.6618198347032
2720,2197.2711619016345
2721,2180.9082715953
2722,2180.9082715953
2723,2280.0773037549015
2724,4260.713083200617
2725,4260.713083200617
2726,10589.979467727562
2727,4260.713083200617
2728,10887.486564206369
2729,10887.486564206369
2730,4260.713083200617
2731,10689.148499887164
2732,4161.544051041014
2733,4260.713083200617
2734,10887.486564206369
2735,4260.713083200617
2736,4260.713083200617
2737,4161.544051041014
2738,4260.713083200617
2739,4459.051147519821
2740,4260.713083200617
2741,4260.713083200617
2742,4161.544051041014
2743,10887.486564206369
2744,10689.148499887164
2745,10441.225919488159
2746,4260.713083200617
2747,4260.713083200617
2748,4161.544051041014
2749,10887.486564206369
2750,11432.91624108418
2751,10689.148499887164
2752,4062.375018881413
2753,4259.2255477182225
2754,4459.051147519821
2755,10689.148499887164
2756,4211.128567120816
2757,10887.486564206369
2758,10887.486564206369
2759,4062.375018881413
2760,4359.882115360219
2761,4161.544051041014
2762,4459.051147519821
2763,10441.225919488159
2764,4459.051147519821
2765,4260.713083200617
2766,10689.148499887164
2767,10887.486564206369
2768,10887.486564206369
2769,4459.051147519821
2770,10887.486564206369
2771,4359.882115360219
2772,4260.713083200617
2773,4260.713083200617
2774,4250.796179984656
2775,4260.713083200617
2776,10887.486564206369
2777,10689.148499887164
2778,4260.713083200617
2779,4260.713083200617
2780,4260.713083200617
2781,11432.91624108418
2782,10689.148499887164
2783,4260.713083200617
2784,10887.486564206369
2785,4260.713083200617
2786,11432.91624108418
2787,4161.544051041014
2788,4260.713083200617
2789,10887.486564206369
2790,4359.882115360219
2791,10887.486564206369
2792,4260.713083200617
2793,6859.782881770681
2794,13288.218298457228
2795,6859.782881770681
2796,6859.782881770681
2797,6859.782881770681
2798,6859.782881770681
2799,13288.218298457228
2800,6859.782881770681
2801,13288.218298457228
2802,13288.218298457228
2803,1165.798123832542
2804,1264.9671559921435
2805,1165.798123832542
2806,1314.5516720719452
2807,7726.139481294036
2808,14104.990381900781
2809,14055.405865820981
2810,7676.554965214235
2811,7726.139481294036
2812,7676.554965214235
2813,7676.554965214235
2814,7676.554965214235
2815,7676.554965214235
2816,7676.554965214235
2817,7676.554965214235
2818,7676.554965214235
2819,7726.139481294036
2820,7676.554965214235
2821,7428.63238481523
2822,7676.554965214235
2823,7676.554965214235
2824,7676.554965214235
2825,7726.139481294036
2826,7676.554965214235
2827,7676.554965214235
2828,7676.554965214235
2829,7676.554965214235
2830,7676.554965214235
2831,7676.554965214235
2832,7676.554965214235
2833,7676.554965214235
2834,7726.139481294036
2835,7726.139481294036
2836,7676.554965214235
2837,7726.139481294036
2838,7726.139481294036
2839,7671.596513606255
2840,14104.990381900781
2841,7676.554965214235
2842,3096.8493871984556
2843,3196.018419358058
2844,3146.4339032782564
2845,3146.4339032782564
2846,3096.8493871984556
2847,3146.4339032782564
2848,3146.4339032782564
2849,3394.356483677262
2850,3146.4339032782564
2851,3146.4339032782564
2852,3196.018419358058
2853,3096.8493871984556
2854,9723.622868204207
2855,3146.4339032782564
2856,3196.018419358058
2857,3096.8493871984556
2858,3196.018419358058
2859,3146.4339032782564
2860,3493.5255158368645
2861,3394.356483677262
2862,3196.018419358058
2863,3295.1874515176596
2864,3146.4339032782564
2865,3146.4339032782564
2866,3196.018419358058
2867,3196.018419358058
2868,3096.8493871984556
2869,3146.4339032782564
2870,3146.4339032782564
2871,3493.5255158368645
2872,3394.356483677262
2873,3196.018419358058
2874,3196.018419358058
2875,3146.4339032782564
2876,3394.356483677262
2877,9723.622868204207
2878,3146.4339032782564
2879,3146.4339032782564
2880,3096.8493871984556
2881,9624.453836044606
2882,3096.8493871984556
2883,3146.4339032782564
2884,3196.018419358058
2885,3096.8493871984556
2886,9723.622868204207
2887,3146.4339032782564
2888,3196.018419358058
2889,3196.018419358058
2890,3196.018419358058
2891,3196.018419358058
2892,9624.453836044606
2893,9624.453836044606
2894,9624.453836044606
2895,9624.453836044606
2896,7825.308513453639
2897,7825.308513453639
2898,7825.308513453639
2899,7825.308513453639
2900,7626.970449134434
2901,7825.308513453639
2902,7626.970449134434
2903,7825.308513453639
2904,7825.308513453639
2905,7825.308513453639
2906,14898.3426391776
2907,7726.139481294036
2908,7428.63238481523
2909,7329.463352655627
2910,7676.554965214235
2911,7726.139481294036
2912,14154.574897980583
2913,14352.912962299788
2914,14402.497478379588
2915,14402.497478379588
2916,7974.062061693041
2917,14402.497478379588
2918,14402.497478379588
2919,4260.713083200617
2920,10689.148499887164
2921,2329.6618198347032
2922,6958.951913930284
2923,13387.387330616832
2924,13883.232491414841
2925,13288.218298457228
2926,6859.782881770681
2927,13387.387330616832
2928,13397.30423383279
2929,15073.260877330067
2930,6363.937720972671
2931,4062.375018881413
2932,4062.375018881413
2933,4062.375018881413
2934,3913.6214706420096
2935,4061.3833285598166
2936,12027.930434041791
2937,3394.356483677262
2938,3096.8493871984556
2939,3047.264871118655
2940,3196.018419358058
2941,3096.8493871984556
2942,3196.018419358058
2943,3245.602935437859
2944,3349.7304192054407
2945,3096.8493871984556
2946,3047.264871118655
2947,3394.356483677262
2948,3096.8493871984556
2949,3047.264871118655
2950,3245.602935437859
2951,3196.018419358058
2952,3245.602935437859
2953,3245.602935437859
2954,3037.347967902694
2955,3196.018419358058
2956,3196.018419358058
2957,3245.602935437859
2958,3096.8493871984556
2959,3196.018419358058
2960,3245.602935437859
2961,3295.1874515176596
2962,3096.8493871984556
2963,3096.8493871984556
2964,3394.356483677262
2965,3196.018419358058
2966,3196.018419358058
2967,3245.602935437859
2968,3394.356483677262
2969,3245.602935437859
2970,3394.356483677262
2971,3245.602935437859
2972,3096.8493871984556
2973,3295.1874515176596
2974,3196.018419358058
2975,3295.1874515176596
2976,3096.8493871984556
2977,11823.72421724344
2978,3047.264871118655
2979,3245.602935437859
2980,3245.602935437859
2981,3245.602935437859
2982,3245.602935437859
2983,3196.018419358058
2984,3047.264871118655
2985,3245.602935437859
2986,3196.018419358058
2987,3394.356483677262
2988,3096.8493871984556
2989,3394.356483677262
2990,3493.5255158368645
2991,3196.018419358058
2992,3196.018419358058
2993,3196.018419358058
2994,3096.8493871984556
2995,9525.284803885002
2996,3292.70822571367
2997,3047.264871118655
2998,3344.7719675974613
2999,3196.018419358058
3000,3096.8493871984556
3001,3096.8493871984556
3002,3096.8493871984556
3003,3196.018419358058
3004,3245.602935437859
3005,3196.018419358058
3006,3096.8493871984556
3007,3245.602935437859
3008,3295.1874515176596
3009,3196.018419358058
3010,3196.018419358058
3011,3245.602935437859
3012,3196.018419358058
3013,3196.018419358058
3014,3096.8493871984556
3015,3394.356483677262
3016,3196.018419358058
3017,3245.602935437859
3018,3047.264871118655
3019,3196.018419358058
3020,3196.018419358058
3021,3196.018419358058
3022,3245.602935437859
3023,9723.622868204207
3024,3245.602935437859
3025,3047.264871118655
3026,3047.264871118655
3027,3295.1874515176596
3028,3245.602935437859
3029,9723.622868204207
3030,3394.356483677262
3031,3245.602935437859
3032,3245.602935437859
3033,3196.018419358058
3034,3196.018419358058
3035,3047.264871118655
3036,3245.602935437859
3037,3096.8493871984556
3038,3096.8493871984556
3039,3196.018419358058
3040,3196.018419358058
3041,3394.356483677262
3042,3245.602935437859
3043,3295.1874515176596
3044,3196.018419358058
3045,3245.602935437859
3046,3196.018419358058
3047,3196.018419358058
3048,3096.8493871984556
3049,3245.602935437859
3050,9624.453836044606
3051,3245.602935437859
3052,3344.7719675974613
3053,9624.453836044606
3054,3394.356483677262
3055,3245.602935437859
3056,3196.018419358058
3057,3196.018419358058
3058,3196.018419358058
3059,3047.264871118655
3060,3196.018419358058
3061,3245.602935437859
3062,3196.018419358058
3063,3245.602935437859
3064,3096.8493871984556
3065,3394.356483677262
3066,3245.602935437859
3067,3295.1874515176596
3068,3196.018419358058
3069,3196.018419358058
3070,3245.602935437859
3071,3344.7719675974613
3072,3196.018419358058
3073,3344.7719675974613
3074,3493.5255158368645
3075,3196.018419358058
3076,3196.018419358058
3077,3047.264871118655
3078,3245.602935437859
3079,3394.356483677262
3080,9624.453836044606
3081,3196.018419358058
3082,3196.018419358058
3083,3245.602935437859
3084,3245.602935437859
3085,3196.018419358058
3086,9624.453836044606
3087,9723.622868204207
3088,3096.8493871984556
3089,9624.453836044606
3090,3295.1874515176596
3091,3245.602935437859
3092,3096.8493871984556
3093,3245.602935437859
3094,3096.8493871984556
3095,3245.602935437859
3096,3196.018419358058
3097,9624.453836044606
3098,3196.018419358058
3099,3196.018419358058
3100,3196.018419358058
3101,3493.5255158368645
3102,3245.602935437859
3103,3245.602935437859
3104,3096.8493871984556
3105,3245.602935437859
3106,3245.602935437859
3107,9624.453836044606
3108,9624.453836044606
3109,3245.602935437859
3110,3196.018419358058
3111,3245.602935437859
3112,3047.264871118655
3113,3245.602935437859
3114,3394.356483677262
3115,9624.453836044606
3116,3344.7719675974613
3117,3096.8493871984556
3118,3245.602935437859
3119,3245.602935437859
3120,3493.5255158368645
3121,9723.622868204207
3122,3096.8493871984556
3123,3196.018419358058
3124,3196.018419358058
3125,3493.5255158368645
3126,3245.602935437859
3127,3196.018419358058
3128,3295.1874515176596
3129,3394.356483677262
3130,3196.018419358058
3131,3096.8493871984556
3132,3245.602935437859
3133,3394.356483677262
3134,3096.8493871984556
3135,3245.602935437859
3136,10963.235770199233
3137,10963.235770199233
3138,10963.235770199233
3139,13189.049266297627
3140,13189.049266297627
3141,6661.444817451477
3142,6661.444817451477
3143,13486.556362776433
3144,13486.556362776433
3145,13486.556362776433
3146,1215.3826399123427
3147,1165.798123832542
3148,1165.798123832542
3149,3096.8493871984556
3150,3096.8493871984556
3151,3096.8493871984556
3152,9624.453836044606
3153,3096.8493871984556
3154,3196.018419358058
3155,3096.8493871984556
3156,3096.8493871984556
3157,3096.8493871984556
3158,3095.361851716062
3159,9624.453836044606
3160,3096.8493871984556
3161,9624.453836044606
3162,11459.080930997243
3163,3146.4339032782564
3164,3146.4339032782564
3165,3146.4339032782564
3166,4062.375018881413
3167,4061.3833285598166
3168,4062.375018881413
3169,4161.544051041014
3170,4260.713083200617
3171,4359.882115360219
3172,4260.713083200617
3173,4359.882115360219
3174,10589.979467727562
3175,4161.544051041014
3176,4260.713083200617
3177,4260.713083200617
3178,4260.713083200617
3179,4062.375018881413
3180,4359.882115360219
3181,10589.979467727562
3182,4161.544051041014
3183,4260.713083200617
3184,4260.713083200617
3185,4062.375018881413
3186,4161.544051041014
3187,4260.713083200617
3188,10689.148499887164
3189,4161.544051041014
3190,4359.882115360219
3191,4260.713083200617
3192,4260.713083200617
3193,4359.882115360219
3194,4161.544051041014
3195,4359.882115360219
3196,4247.821109019868
3197,4260.713083200617
3198,4359.882115360219
3199,10887.486564206369
3200,10589.979467727562
3201,10589.979467727562
3202,4062.375018881413
3203,10589.979467727562
3204,4260.713083200617
3205,4055.929031791038
3206,4260.713083200617
3207,4161.544051041014
3208,4260.713083200617
3209,4062.375018881413
3210,4161.544051041014
3211,4359.882115360219
3212,4359.882115360219
3213,10805.1762675139
3214,4260.713083200617
3215,4260.713083200617
3216,4161.544051041014
3217,10589.979467727562
3218,4161.544051041014
3219,4260.713083200617
3220,4359.882115360219
3221,4260.713083200617
3222,10689.148499887164
3223,4161.544051041014
3224,4260.713083200617
3225,10788.317532046767
3226,4062.375018881413
3227,4260.713083200617
3228,4260.713083200617
3229,4260.713083200617
3230,4260.713083200617
3231,4260.713083200617
3232,4260.713083200617
3233,4260.713083200617
3234,4260.713083200617
3235,4260.713083200617
3236,2230.4927876751008
3237,2329.6618198347032
3238,2230.4927876751008
3239,2329.6618198347032
3240,2131.3237555154983
3241,2230.4927876751008
3242,2329.6618198347032
3243,2131.3237555154983
3244,2131.3237555154983
3245,2329.6618198347032
3246,2131.3237555154983
3247,2131.3237555154983
3248,2230.4927876751008
3249,8658.928204361648
3250,2676.7534323933105
3251,2676.7534323933105
3252,2032.1547233558967
3253,2032.1547233558967
3254,2032.1547233558967
3255,8460.590140042445
3256,14154.574897980583
3257,13906.652317581578
3258,13906.652317581578
3259,7478.21690089503
3260,13906.652317581578
3261,7577.385933054633
3262,7478.21690089503
3263,7726.139481294036
3264,13956.23683366138
3265,14154.574897980583
3266,14154.574897980583
3267,7478.21690089503
3268,13956.23683366138
3269,14055.405865820981
3270,14154.574897980583
3271,13956.23683366138
3272,7478.21690089503
3273,13906.652317581578
3274,13956.23683366138
3275,13956.23683366138
3276,7726.139481294036
3277,3046.2731807970586
3278,3344.7719675974613
3279,3196.018419358058
3280,3047.264871118655
3281,3047.264871118655
3282,3047.264871118655
3283,3196.018419358058
3284,3344.7719675974613
3285,3196.018419358058
3286,3196.018419358058
3287,3295.1874515176596
3288,3196.018419358058
3289,3196.018419358058
3290,3394.356483677262
3291,9822.791900363809
3292,3295.1874515176596
3293,9822.791900363809
3294,3394.356483677262
3295,9822.791900363809
3296,11806.172543555851
3297,7676.554965214235
3298,7676.554965214235
3299,7527.801416974832
3300,7428.63238481523
3301,7527.801416974832
3302,7428.63238481523
3303,7527.801416974832
3304,7527.801416974832
3305,7428.63238481523
3306,7726.139481294036
3307,7428.63238481523
3308,7428.63238481523
3309,7527.801416974832
3310,7676.554965214235
3311,7676.554965214235
3312,7726.139481294036
3313,7428.63238481523
3314,7527.801416974832
3315,7527.801416974832
3316,7527.801416974832
3317,7428.63238481523
3318,7527.801416974832
3319,7527.801416974832
3320,7527.801416974832
3321,7527.801416974832
3322,7825.308513453639
3323,2230.4927876751008
3324,2230.4927876751008
3325,2230.4927876751008
3326,6958.951913930284
3327,6958.951913930284
3328,13288.218298457228
3329,3394.356483677262
3330,3394.356483677262
3331,10715.313189800228
3332,3344.7719675974613
3333,3196.018419358058
3334,3344.7719675974613
3335,3394.356483677262
3336,9624.453836044606
3337,3394.356483677262
3338,3196.018419358058
3339,3394.356483677262
3340,3196.018419358058
3341,3344.7719675974613
3342,9773.20738428401
3343,3344.7719675974613
3344,3096.8493871984556
3345,3344.7719675974613
3346,3196.018419358058
3347,3196.018419358058
3348,3196.018419358058
3349,3344.7719675974613
3350,3096.8493871984556
3351,3196.018419358058
3352,3196.018419358058
3353,3096.8493871984556
3354,3344.7719675974613
3355,3295.1874515176596
3356,2997.680355038853
3357,3344.7719675974613
3358,3196.018419358058
3359,3196.018419358058
3360,3344.7719675974613
3361,3344.7719675974613
3362,3196.018419358058
3363,3344.7719675974613
3364,3096.8493871984556
3365,3394.356483677262
3366,3096.8493871984556
3367,2997.680355038853
3368,3096.8493871984556
3369,3096.8493871984556
3370,3344.7719675974613
3371,3196.018419358058
3372,2997.680355038853
3373,3196.018419358058
3374,3096.8493871984556
3375,10021.129964683014
3376,9822.791900363809
3377,4359.882115360219
3378,4359.882115360219
3379,4161.544051041014
3380,4260.713083200617
3381,4260.713083200617
3382,4260.713083200617
3383,10788.317532046767
3384,4260.713083200617
3385,10589.979467727562
3386,10689.148499887164
3387,4161.544051041014
3388,10788.317532046767
3389,4062.375018881413
3390,10589.979467727562
3391,10788.317532046767
3392,4359.882115360219
3393,4161.544051041014
3394,4161.544051041014
3395,11184.993660685175
3396,4359.882115360219
3397,4161.544051041014
3398,4161.544051041014
3399,4161.544051041014
3400,4359.882115360219
3401,10589.979467727562
3402,10589.979467727562
3403,4260.713083200617
3404,4161.544051041014
3405,4161.544051041014
3406,10738.733015966965
3407,10937.071080286169
3408,4260.713083200617
3409,4161.544051041014
3410,10490.81043556796
3411,4161.544051041014
3412,10589.979467727562
3413,10788.317532046767
3414,11085.824628525574
3415,4354.923663752239
3416,4161.544051041014
3417,4310.297599280418
3418,4359.882115360219
3419,10788.317532046767
3420,10490.81043556796
3421,10490.81043556796
3422,10788.317532046767
3423,10589.979467727562
3424,10589.979467727562
3425,4161.544051041014
3426,10788.317532046767
3427,4359.882115360219
3428,10788.317532046767
3429,11284.162692844777
3430,10589.979467727562
3431,10788.317532046767
3432,4161.544051041014
3433,10788.317532046767
3434,10490.81043556796
3435,4161.544051041014
3436,4161.544051041014
3437,4161.544051041014
3438,4359.882115360219
3439,10490.81043556796
3440,10489.322900085566
3441,4161.544051041014
3442,10937.071080286169
3443,10589.979467727562
3444,4161.544051041014
3445,10788.317532046767
3446,10490.81043556796
3447,10490.81043556796
3448,10490.81043556796
3449,4161.544051041014
3450,4359.882115360219
3451,10439.738384005766
3452,4260.713083200617
3453,4161.544051041014
3454,10788.317532046767
3455,4161.544051041014
3456,4409.46663144002
3457,10589.979467727562
3458,4161.544051041014
3459,11085.824628525574
3460,10788.317532046767
3461,4161.544051041014
3462,4260.713083200617
3463,10587.996087084372
3464,10490.81043556796
3465,4359.882115360219
3466,10589.979467727562
3467,10788.317532046767
3468,10589.979467727562
3469,10589.979467727562
3470,10589.979467727562
3471,4260.713083200617
3472,4161.544051041014
3473,4359.882115360219
3474,10589.979467727562
3475,10589.979467727562
3476,10589.979467727562
3477,4161.544051041014
3478,10937.071080286169
3479,4161.544051041014
3480,4161.544051041014
3481,10490.81043556796
3482,4161.544051041014
3483,10589.979467727562
3484,4260.713083200617
3485,14154.574897980583
3486,7626.970449134434
3487,7626.970449134434
3488,14154.574897980583
3489,14154.574897980583
3490,7478.21690089503
3491,7626.970449134434
3492,7527.801416974832
3493,7527.801416974832
3494,7527.801416974832
3495,7478.21690089503
3496,7527.801416974832
3497,7626.970449134434
3498,7626.970449134434
3499,7726.139481294036
3500,7527.801416974832
3501,7527.801416974832
3502,7626.970449134434
3503,7478.21690089503
3504,7626.970449134434
3505,7527.801416974832
3506,7594.23354051909
3507,1165.798123832542
3508,1165.798123832542
3509,8758.097236521251
3510,2230.4927876751008
3511,8758.097236521251
3512,8758.097236521251
3513,2230.4927876751008
3514,2230.4927876751008
3515,8658.928204361648
3516,2230.4927876751008
3517,8658.928204361648
3518,2230.4927876751008
3519,2230.4927876751008
3520,2230.4927876751008
3521,2230.4927876751008
3522,8758.097236521251
3523,8658.928204361648
3524,2329.6618198347032
3525,13956.23683366138
3526,13956.23683366138
3527,7428.63238481523
3528,7527.801416974832
3529,7428.63238481523
3530,7527.801416974832
3531,7527.801416974832
3532,7428.63238481523
3533,14154.574897980583
3534,9624.453836044606
3535,9624.453836044606
3536,9624.453836044606
3537,3196.018419358058
3538,9624.453836044606
3539,3196.018419358058
3540,3196.018419358058
3541,9624.453836044606
3542,3196.018419358058
3543,3196.018419358058
3544,3196.018419358058
3545,9624.453836044606
3546,3196.018419358058
3547,3196.018419358058
3548,3196.018419358058
3549,9624.453836044606
3550,9624.453836044606
3551,3196.018419358058
3552,3196.018419358058
3553,3196.018419358058
3554,3096.8493871984556
3555,3196.018419358058
3556,9624.453836044606
3557,3196.018419358058
3558,3196.018419358058
3559,3096.8493871984556
3560,9624.453836044606
3561,3096.8493871984556
3562,3196.018419358058
3563,3196.018419358058
3564,9624.453836044606
3565,9624.453836044606
3566,3196.018419358058
3567,9624.453836044606
3568,3196.018419358058
3569,9624.453836044606
3570,3196.018419358058
3571,9624.453836044606
3572,9624.453836044606
3573,3196.018419358058
3574,3176.1846129261376
3575,9624.453836044606
3576,3196.018419358058
3577,9624.453836044606
3578,9624.453836044606
3579,3196.018419358058
3580,9822.791900363809
3581,3196.018419358058
3582,3196.018419358058
3583,10336.18873484941
3584,3196.018419358058
3585,9624.453836044606
3586,9822.791900363809
3587,3176.1846129261376
3588,3196.018419358058
3589,9624.453836044606
3590,3394.356483677262
3591,3196.018419358058
3592,9822.791900363809
3593,9822.791900363809
3594,9624.453836044606
3595,3196.018419358058
3596,9624.453836044606
3597,9624.453836044606
3598,3196.018419358058
3599,3196.018419358058
3600,3196.018419358058
3601,3196.018419358058
3602,9624.453836044606
3603,10689.148499887164
3604,10687.660964404771
3605,4260.713083200617
3606,10689.148499887164
3607,4260.713083200617
3608,10689.148499887164
3609,4359.882115360219
3610,4260.713083200617
3611,4062.375018881413
3612,4062.375018881413
3613,4062.375018881413
3614,10689.148499887164
3615,4260.713083200617
3616,4062.375018881413
3617,4359.882115360219
3618,4260.713083200617
3619,4260.713083200617
3620,4260.713083200617
3621,10689.148499887164
3622,4260.713083200617
3623,4260.713083200617
3624,4062.375018881413
3625,10689.148499887164
3626,4062.375018881413
3627,4260.713083200617
3628,10490.81043556796
3629,4260.713083200617
3630,4260.713083200617
3631,10788.317532046767
3632,4260.713083200617
3633,4260.713083200617
3634,10689.148499887164
3635,10689.148499887164
3636,10689.148499887164
3637,10689.148499887164
3638,4260.713083200617
3639,10788.317532046767
3640,4062.375018881413
3641,10689.148499887164
3642,10589.979467727562
3643,4260.713083200617
3644,4062.375018881413
3645,4161.544051041014
3646,4062.375018881413
3647,4161.544051041014
3648,10788.317532046767
3649,4161.544051041014
3650,4260.713083200617
3651,10689.148499887164
3652,4062.375018881413
3653,4062.375018881413
3654,4062.375018881413
3655,4260.713083200617
3656,4260.713083200617
3657,4260.713083200617
3658,4062.375018881413
3659,4062.375018881413
3660,4260.713083200617
3661,4259.2255477182225
3662,4359.882115360219
3663,4260.713083200617
3664,10490.81043556796
3665,4260.713083200617
3666,4260.713083200617
3667,10689.148499887164
3668,4161.544051041014
3669,10689.148499887164
3670,4161.544051041014
3671,4359.882115360219
3672,10689.148499887164
3673,4260.713083200617
3674,4359.882115360219
3675,4260.713083200617
3676,4062.375018881413
3677,4161.544051041014
3678,4260.713083200617
3679,12051.35026020853
3680,5226.238714883574
3681,11704.258647649924
3682,7726.139481294036
3683,7825.308513453639
3684,7726.139481294036
3685,7726.139481294036
3686,7825.308513453639
3687,7825.308513453639
3688,7825.308513453639
3689,7726.139481294036
3690,7825.308513453639
3691,7726.139481294036
3692,7676.554965214235
3693,7676.554965214235
3694,7527.801416974832
3695,7527.801416974832
3696,7676.554965214235
3697,7527.801416974832
3698,7726.139481294036
3699,7428.63238481523
3700,7527.801416974832
3701,7527.801416974832
3702,7676.554965214235
3703,7676.554965214235
3704,7726.139481294036
3705,7726.139481294036
